model,dataset,file,BB,CB,BB,BC
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.0.csv_manifoldcf-1.1.csv,24,22,450,11
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.1.csv_manifoldcf-1.10.csv,1,4,272,1
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.10.csv_manifoldcf-1.2.csv,0,0,326,2
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.2.csv_manifoldcf-1.3.csv,28,12,508,13
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.3.csv_manifoldcf-1.4.csv,4,3,557,22
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.4.csv_manifoldcf-1.5.csv,4,2,557,6
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.5.csv_manifoldcf-1.6.csv,11,1,689,4
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.6.csv_manifoldcf-1.7.csv,8,0,632,4
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.7.csv_manifoldcf-1.8.csv,6,0,708,7
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.8.csv_manifoldcf-1.9.csv,6,0,777,8
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-1.9.csv_manifoldcf-2.0.csv,9,0,654,3
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.0.csv_manifoldcf-2.1.csv,8,4,755,12
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.1.csv_manifoldcf-2.10.csv,2,2,734,1
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.10.csv_manifoldcf-2.2.csv,1,3,780,2
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.2.csv_manifoldcf-2.3.csv,12,5,833,5
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.3.csv_manifoldcf-2.4.csv,18,1,865,7
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.4.csv_manifoldcf-2.5.csv,9,3,836,7
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.5.csv_manifoldcf-2.6.csv,12,10,874,8
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.6.csv_manifoldcf-2.7.csv,3,11,858,5
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.7.csv_manifoldcf-2.8.csv,6,2,873,11
autogluon_best_f1,IND-JLMIV+R-2020,manifoldcf-2.8.csv_manifoldcf-2.9.csv,1,2,897,4
autogluon_best_f1,IND-JLMIV+R-2020,nutch-0.7.csv_nutch-0.8.csv,0,1,44,0
autogluon_best_f1,IND-JLMIV+R-2020,nutch-0.8.csv_nutch-0.9.csv,2,8,208,4
autogluon_best_f1,IND-JLMIV+R-2020,nutch-0.9.csv_nutch-1.0.csv,0,0,118,1
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.0.csv_nutch-1.1.csv,7,8,263,8
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.1.csv_nutch-1.10.csv,0,0,61,0
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.10.csv_nutch-1.11.csv,2,0,204,3
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.11.csv_nutch-1.12.csv,5,0,306,6
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.12.csv_nutch-1.13.csv,1,3,171,3
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.13.csv_nutch-1.14.csv,1,0,315,1
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.14.csv_nutch-1.2.csv,0,3,50,0
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.2.csv_nutch-1.3.csv,13,6,164,4
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.3.csv_nutch-1.4.csv,0,0,122,2
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.4.csv_nutch-1.5.csv,7,3,161,8
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.5.csv_nutch-1.6.csv,12,4,182,4
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.6.csv_nutch-1.7.csv,4,2,143,1
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.7.csv_nutch-1.8.csv,3,5,187,0
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.8.csv_nutch-1.9.csv,1,0,207,3
autogluon_best_f1,IND-JLMIV+R-2020,nutch-1.9.csv_nutch-2.0.csv,0,0,56,0
autogluon_best_f1,IND-JLMIV+R-2020,nutch-2.0.csv_nutch-2.1.csv,4,0,196,6
autogluon_best_f1,IND-JLMIV+R-2020,nutch-2.1.csv_nutch-2.2.csv,6,0,150,12
autogluon_best_f1,IND-JLMIV+R-2020,nutch-2.2.csv_nutch-2.3.csv,0,13,131,0
autogluon_best_f1,IND-JLMIV+R-2020,opennlp-1.7.0.csv_opennlp-1.8.0.csv,0,0,302,0
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.0.0.csv_parquet-mr-1.1.0.csv,0,0,168,2
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.1.0.csv_parquet-mr-1.2.0.csv,1,0,190,0
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.2.0.csv_parquet-mr-1.3.0.csv,1,0,145,0
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.3.0.csv_parquet-mr-1.4.0.csv,4,1,197,2
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.4.0.csv_parquet-mr-1.5.0.csv,9,0,252,3
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.5.0.csv_parquet-mr-1.6.0.csv,2,0,195,0
autogluon_best_f1,IND-JLMIV+R-2020,parquet-mr-1.6.0.csv_parquet-mr-1.7.0.csv,0,0,0,0
autogluon_best_f1,IND-JLMIV+R-2020,santuario-java-1.4.5.csv_santuario-java-2.0.0.csv,0,0,20,0
autogluon_best_f1,IND-JLMIV+R-2020,santuario-java-2.0.0.csv_santuario-java-2.1.0.csv,0,0,0,0
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.10.csv_systemml-0.11.csv,5,1,617,22
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.11.csv_systemml-0.12.csv,34,0,672,15
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.12.csv_systemml-0.13.csv,22,7,741,21
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.13.csv_systemml-0.14.csv,6,3,605,19
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.14.csv_systemml-0.15.csv,2,0,481,4
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.15.csv_systemml-0.9.csv,0,0,154,0
autogluon_best_f1,IND-JLMIV+R-2020,systemml-0.9.csv_systemml-1.0.0.csv,0,0,76,0
autogluon_best_f1,IND-JLMIV+R-2020,systemml-1.0.0.csv_systemml-1.1.0.csv,9,0,581,1
autogluon_best_f1,IND-JLMIV+R-2020,systemml-1.1.0.csv_systemml-1.2.0.csv,0,0,380,0
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.1.csv_tika-0.10.csv,0,0,0,0
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.10.csv_tika-0.2.csv,0,0,19,0
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.2.csv_tika-0.3.csv,0,2,8,0
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.3.csv_tika-0.4.csv,0,0,0,0
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.4.csv_tika-0.5.csv,4,0,76,0
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.5.csv_tika-0.6.csv,6,1,113,1
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.6.csv_tika-0.7.csv,7,1,83,2
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.7.csv_tika-0.8.csv,4,2,77,3
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.8.csv_tika-0.9.csv,10,3,124,9
autogluon_best_f1,IND-JLMIV+R-2020,tika-0.9.csv_tika-1.0.csv,7,7,95,5
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.0.csv_tika-1.1.csv,6,2,179,11
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.1.csv_tika-1.10.csv,0,1,116,1
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.10.csv_tika-1.11.csv,7,10,321,6
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.11.csv_tika-1.12.csv,17,23,416,7
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.12.csv_tika-1.13.csv,10,8,390,6
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.13.csv_tika-1.14.csv,5,1,425,6
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.14.csv_tika-1.15.csv,3,5,393,5
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.15.csv_tika-1.16.csv,5,0,572,7
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.16.csv_tika-1.17.csv,7,1,561,3
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.17.csv_tika-1.2.csv,0,0,119,3
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.2.csv_tika-1.3.csv,15,5,236,6
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.3.csv_tika-1.4.csv,14,1,257,13
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.4.csv_tika-1.5.csv,2,1,265,11
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.5.csv_tika-1.6.csv,7,1,245,8
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.6.csv_tika-1.7.csv,8,9,231,4
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.7.csv_tika-1.8.csv,3,1,260,7
autogluon_best_f1,IND-JLMIV+R-2020,tika-1.8.csv_tika-1.9.csv,8,4,361,7
autogluon_best_f1,IND-JLMIV+R-2020,wss4j-1.5.0.csv_wss4j-1.6.0.csv,0,0,0,0
autogluon_best_f1,IND-JLMIV+R-2020,wss4j-1.6.0.csv_wss4j-2.0.0.csv,0,0,0,0
autogluon_best_f1,IND-JLMIV+R-2020,wss4j-2.0.0.csv_wss4j-2.1.0.csv,1,0,245,1
autogluon_best_f1,IND-JLMIV+R-2020,wss4j-2.1.0.csv_wss4j-2.2.0.csv,0,0,128,0
autogluon_best_f1,JIRA-HA-2019,activemq-5.0.0.csv_activemq-5.1.0.csv,0,0,1229,62
autogluon_best_f1,JIRA-HA-2019,activemq-5.1.0.csv_activemq-5.2.0.csv,7,12,1336,73
autogluon_best_f1,JIRA-HA-2019,activemq-5.2.0.csv_activemq-5.3.0.csv,17,2,1306,25
autogluon_best_f1,JIRA-HA-2019,activemq-5.3.0.csv_activemq-5.8.0.csv,0,10,90,1
autogluon_best_f1,JIRA-HA-2019,camel-1.4.0.csv_camel-2.10.0.csv,0,0,98,0
autogluon_best_f1,JIRA-HA-2019,camel-2.10.0.csv_camel-2.11.0.csv,18,3,5612,83
autogluon_best_f1,JIRA-HA-2019,camel-2.11.0.csv_camel-2.9.0.csv,0,41,4113,0
autogluon_best_f1,JIRA-HA-2019,derby-10.2.1.6.csv_derby-10.3.1.4.csv,1,2,1059,27
autogluon_best_f1,JIRA-HA-2019,derby-10.3.1.4.csv_derby-10.5.1.1.csv,0,0,1289,31
autogluon_best_f1,JIRA-HA-2019,groovy-1.5.7.csv_groovy-1.6.BETA1.csv,16,12,568,15
autogluon_best_f1,JIRA-HA-2019,groovy-1.6.BETA1.csv_groovy-1.6.BETA2.csv,10,11,589,31
autogluon_best_f1,JIRA-HA-2019,hbase-0.94.0.csv_hbase-0.95.0.csv,0,0,0,0
autogluon_best_f1,JIRA-HA-2019,hbase-0.95.0.csv_hbase-0.95.2.csv,3,1,642,31
autogluon_best_f1,JIRA-HA-2019,hive-0.10.0.csv_hive-0.12.0.csv,0,2,947,9
autogluon_best_f1,JIRA-HA-2019,hive-0.12.0.csv_hive-0.9.0.csv,0,0,701,0
autogluon_best_f1,JIRA-HA-2019,jruby-1.1.0.csv_jruby-1.4.0.csv,0,0,122,6
autogluon_best_f1,JIRA-HA-2019,jruby-1.4.0.csv_jruby-1.5.0.csv,4,9,527,72
autogluon_best_f1,JIRA-HA-2019,jruby-1.5.0.csv_jruby-1.7.0.preview1.csv,1,3,380,7
autogluon_best_f1,JIRA-HA-2019,lucene-2.3.0.csv_lucene-2.9.0.csv,0,1,211,9
autogluon_best_f1,JIRA-HA-2019,lucene-2.9.0.csv_lucene-3.0.0.csv,3,0,313,8
autogluon_best_f1,JIRA-HA-2019,lucene-3.0.0.csv_lucene-3.1.0.csv,36,8,440,32
autogluon_best_f1,JIRA-HA-2019,wicket-1.3.0.beta1.csv_wicket-1.3.0.beta2.csv,63,9,969,78
autogluon_best_f1,JIRA-HA-2019,wicket-1.3.0.beta2.csv_wicket-1.5.3.0.csv,0,0,4,0
autogluon_best_f1,JIRA-RA-2019,activemq-5.0.0.csv_activemq-5.1.0.csv,34,236,994,29
autogluon_best_f1,JIRA-RA-2019,activemq-5.1.0.csv_activemq-5.2.0.csv,16,16,1306,87
autogluon_best_f1,JIRA-RA-2019,activemq-5.2.0.csv_activemq-5.3.0.csv,4,15,1256,73
autogluon_best_f1,JIRA-RA-2019,activemq-5.3.0.csv_activemq-5.8.0.csv,0,17,82,2
autogluon_best_f1,JIRA-RA-2019,camel-1.4.0.csv_camel-2.10.0.csv,0,0,97,0
autogluon_best_f1,JIRA-RA-2019,camel-2.10.0.csv_camel-2.11.0.csv,0,3,5658,55
autogluon_best_f1,JIRA-RA-2019,camel-2.11.0.csv_camel-2.9.0.csv,0,5,4128,10
autogluon_best_f1,JIRA-RA-2019,derby-10.2.1.6.csv_derby-10.3.1.4.csv,49,66,891,80
autogluon_best_f1,JIRA-RA-2019,derby-10.3.1.4.csv_derby-10.5.1.1.csv,17,60,1198,40
autogluon_best_f1,JIRA-RA-2019,groovy-1.5.7.csv_groovy-1.6.BETA1.csv,1,2,598,9
autogluon_best_f1,JIRA-RA-2019,groovy-1.6.BETA1.csv_groovy-1.6.BETA2.csv,0,2,628,11
autogluon_best_f1,JIRA-RA-2019,hbase-0.94.0.csv_hbase-0.95.0.csv,0,0,0,0
autogluon_best_f1,JIRA-RA-2019,hbase-0.95.0.csv_hbase-0.95.2.csv,4,13,571,89
autogluon_best_f1,JIRA-RA-2019,hive-0.10.0.csv_hive-0.12.0.csv,0,8,948,4
autogluon_best_f1,JIRA-RA-2019,hive-0.12.0.csv_hive-0.9.0.csv,0,4,671,27
autogluon_best_f1,JIRA-RA-2019,jruby-1.1.0.csv_jruby-1.4.0.csv,0,0,124,3
autogluon_best_f1,JIRA-RA-2019,jruby-1.4.0.csv_jruby-1.5.0.csv,1,5,601,5
autogluon_best_f1,JIRA-RA-2019,jruby-1.5.0.csv_jruby-1.7.0.preview1.csv,0,0,388,1
autogluon_best_f1,JIRA-RA-2019,lucene-2.3.0.csv_lucene-2.9.0.csv,0,2,215,5
autogluon_best_f1,JIRA-RA-2019,lucene-2.9.0.csv_lucene-3.0.0.csv,3,14,304,3
autogluon_best_f1,JIRA-RA-2019,lucene-3.0.0.csv_lucene-3.1.0.csv,0,4,507,7
autogluon_best_f1,JIRA-RA-2019,wicket-1.3.0.beta1.csv_wicket-1.3.0.beta2.csv,3,2,1064,43
autogluon_best_f1,JIRA-RA-2019,wicket-1.3.0.beta2.csv_wicket-1.5.3.0.csv,0,0,6,0
autogluon_best_f1,MA-SZZ-2020,flume-1.2.0.csv_flume-1.3.0.csv,30,13,128,11
autogluon_best_f1,MA-SZZ-2020,flume-1.3.0.csv_flume-1.3.1.csv,78,5,242,9
autogluon_best_f1,MA-SZZ-2020,flume-1.3.1.csv_flume-1.4.0.csv,26,11,179,12
autogluon_best_f1,MA-SZZ-2020,flume-1.4.0.csv_flume-1.5.0.csv,45,18,269,8
autogluon_best_f1,MA-SZZ-2020,flume-1.5.0.csv_flume-1.5.1.csv,65,30,374,8
autogluon_best_f1,MA-SZZ-2020,flume-1.5.1.csv_flume-1.5.2.csv,42,14,391,32
autogluon_best_f1,MA-SZZ-2020,flume-1.5.2.csv_flume-1.6.0.csv,19,7,325,10
autogluon_best_f1,MA-SZZ-2020,flume-1.6.0.csv_flume-1.7.0.csv,13,8,313,5
autogluon_best_f1,MA-SZZ-2020,flume-1.7.0.csv_flume-1.8.0.csv,6,13,455,4
autogluon_best_f1,MA-SZZ-2020,mahout-0.10.0.csv_mahout-0.11.0.csv,140,0,906,25
autogluon_best_f1,MA-SZZ-2020,mahout-0.11.0.csv_mahout-0.12.0.csv,158,0,840,26
autogluon_best_f1,MA-SZZ-2020,mahout-0.12.0.csv_mahout-0.13.0.csv,158,0,844,1
autogluon_best_f1,MA-SZZ-2020,mahout-0.13.0.csv_mahout-0.4.csv,5,0,7,2
autogluon_best_f1,MA-SZZ-2020,mahout-0.4.csv_mahout-0.5.csv,43,6,335,18
autogluon_best_f1,MA-SZZ-2020,mahout-0.5.csv_mahout-0.6.csv,55,0,315,0
autogluon_best_f1,MA-SZZ-2020,mahout-0.6.csv_mahout-0.7.csv,193,0,647,0
autogluon_best_f1,MA-SZZ-2020,mahout-0.7.csv_mahout-0.8.csv,76,0,376,1
autogluon_best_f1,MA-SZZ-2020,mahout-0.8.csv_mahout-0.9.csv,171,0,640,22
autogluon_best_f1,MA-SZZ-2020,maven-2.2.0.csv_maven-2.2.1.csv,4,2,240,5
autogluon_best_f1,MA-SZZ-2020,maven-2.2.1.csv_maven-3.0.0.csv,0,0,46,0
autogluon_best_f1,MA-SZZ-2020,maven-3.0.0.csv_maven-3.0.1.csv,61,0,491,1
autogluon_best_f1,MA-SZZ-2020,maven-3.0.1.csv_maven-3.0.2.csv,33,12,481,24
autogluon_best_f1,MA-SZZ-2020,maven-3.0.2.csv_maven-3.0.3.csv,24,17,490,23
autogluon_best_f1,MA-SZZ-2020,maven-3.0.3.csv_maven-3.0.4.csv,46,0,512,1
autogluon_best_f1,MA-SZZ-2020,maven-3.0.4.csv_maven-3.0.5.csv,35,5,543,24
autogluon_best_f1,MA-SZZ-2020,maven-3.0.5.csv_maven-3.1.0.csv,5,5,398,11
autogluon_best_f1,MA-SZZ-2020,maven-3.1.0.csv_maven-3.1.1.csv,32,9,550,24
autogluon_best_f1,MA-SZZ-2020,shiro-1.1.0.csv_shiro-1.2.0.csv,7,0,301,3
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.0.csv_shiro-1.2.1.csv,21,12,407,6
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.1.csv_shiro-1.2.2.csv,12,10,420,4
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.2.csv_shiro-1.2.3.csv,15,1,440,3
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.3.csv_shiro-1.2.4.csv,11,3,434,4
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.4.csv_shiro-1.2.5.csv,14,2,434,4
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.5.csv_shiro-1.2.6.csv,14,4,440,4
autogluon_best_f1,MA-SZZ-2020,shiro-1.2.6.csv_shiro-1.3.0.csv,6,2,413,2
autogluon_best_f1,MA-SZZ-2020,shiro-1.3.0.csv_shiro-1.3.1.csv,14,1,469,2
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.5.0.csv_zeppelin-0.5.5.csv,3,0,53,6
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.5.5.csv_zeppelin-0.5.6.csv,11,4,92,10
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.5.6.csv_zeppelin-0.6.0.csv,1,0,36,4
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.6.0.csv_zeppelin-0.6.1.csv,48,9,162,21
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.6.1.csv_zeppelin-0.6.2.csv,63,7,174,15
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.6.2.csv_zeppelin-0.7.0.csv,9,0,76,5
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.7.0.csv_zeppelin-0.7.1.csv,39,14,238,22
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.7.1.csv_zeppelin-0.7.2.csv,36,44,242,31
autogluon_best_f1,MA-SZZ-2020,zeppelin-0.7.2.csv_zeppelin-0.7.3.csv,49,14,290,18
autogluon_best_f1,Metrics-Repo-2010,ant-1.3.csv_ant-1.4.csv,2,0,58,5
autogluon_best_f1,Metrics-Repo-2010,ant-1.4.csv_ant-1.5.csv,0,3,16,2
autogluon_best_f1,Metrics-Repo-2010,ant-1.5.csv_ant-1.6.csv,8,2,90,16
autogluon_best_f1,Metrics-Repo-2010,ant-1.6.csv_ant-1.7.csv,7,4,109,13
autogluon_best_f1,Metrics-Repo-2010,camel-1.0.csv_camel-1.2.csv,2,2,33,7
autogluon_best_f1,Metrics-Repo-2010,camel-1.2.csv_camel-1.4.csv,12,43,158,9
autogluon_best_f1,Metrics-Repo-2010,camel-1.4.csv_camel-1.6.csv,16,22,413,71
autogluon_best_f1,Metrics-Repo-2010,forrest-0.6.csv_forrest-0.7.csv,0,0,3,1
autogluon_best_f1,Metrics-Repo-2010,forrest-0.7.csv_forrest-0.8.csv,0,0,19,0
autogluon_best_f1,Metrics-Repo-2010,jedit-3.2.csv_jedit-4.0.csv,0,0,105,4
autogluon_best_f1,Metrics-Repo-2010,jedit-4.0.csv_jedit-4.1.csv,1,6,106,5
autogluon_best_f1,Metrics-Repo-2010,jedit-4.1.csv_jedit-4.2.csv,1,3,84,2
autogluon_best_f1,Metrics-Repo-2010,jedit-4.2.csv_jedit-4.3.csv,0,0,41,0
autogluon_best_f1,Metrics-Repo-2010,log4j-1.0.csv_log4j-1.1.csv,2,2,45,4
autogluon_best_f1,Metrics-Repo-2010,log4j-1.1.csv_log4j-1.2.csv,2,0,3,32
autogluon_best_f1,Metrics-Repo-2010,lucene-2.0.csv_lucene-2.2.csv,6,6,43,39
autogluon_best_f1,Metrics-Repo-2010,lucene-2.2.csv_lucene-2.4.csv,38,19,20,19
autogluon_best_f1,Metrics-Repo-2010,pbeans-1.0.csv_pbeans-2.0.csv,2,1,3,0
autogluon_best_f1,Metrics-Repo-2010,poi-1.5.csv_poi-2.0.csv,3,23,62,4
autogluon_best_f1,Metrics-Repo-2010,poi-2.0.csv_poi-2.5.csv,17,9,77,181
autogluon_best_f1,Metrics-Repo-2010,poi-2.5.csv_poi-3.0.csv,2,6,60,53
autogluon_best_f1,Metrics-Repo-2010,synapse-1.0.csv_synapse-1.1.csv,1,1,28,8
autogluon_best_f1,Metrics-Repo-2010,synapse-1.1.csv_synapse-1.2.csv,1,0,64,11
autogluon_best_f1,Metrics-Repo-2010,velocity-1.4.csv_velocity-1.5.csv,5,22,0,0
autogluon_best_f1,Metrics-Repo-2010,velocity-1.5.csv_velocity-1.6.csv,13,39,41,1
autogluon_best_f1,Metrics-Repo-2010,xalan-2.4.csv_xalan-2.5.csv,2,0,59,50
autogluon_best_f1,Metrics-Repo-2010,xalan-2.5.csv_xalan-2.6.csv,112,95,239,80
autogluon_best_f1,Metrics-Repo-2010,xalan-2.6.csv_xalan-2.7.csv,58,0,3,287
autogluon_best_f1,Metrics-Repo-2010,xerces-0.init.csv_xerces-1.2.csv,12,12,15,1
autogluon_best_f1,Metrics-Repo-2010,xerces-1.2.csv_xerces-1.3.csv,1,20,239,24
autogluon_best_f1,Metrics-Repo-2010,xerces-1.3.csv_xerces-1.4.csv,0,0,114,147
autogluon_best_recall,ECLIPSE-2007,eclipse-2.0.csv_eclipse-2.1.csv,6,136,1859,37
autogluon_best_recall,ECLIPSE-2007,eclipse-2.1.csv_eclipse-3.0.csv,1,75,1903,60
autogluon_best_recall,IND-JLMIV+R-2020,ant-ivy-1.4.1.csv_ant-ivy-2.0.0.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,ant-ivy-2.0.0.csv_ant-ivy-2.1.0.csv,20,272,1,0
autogluon_best_recall,IND-JLMIV+R-2020,ant-ivy-2.1.0.csv_ant-ivy-2.2.0.csv,9,269,2,0
autogluon_best_recall,IND-JLMIV+R-2020,ant-ivy-2.2.0.csv_ant-ivy-2.3.0.csv,2,282,1,0
autogluon_best_recall,IND-JLMIV+R-2020,ant-ivy-2.3.0.csv_ant-ivy-2.4.0.csv,3,295,1,0
autogluon_best_recall,IND-JLMIV+R-2020,archiva-1.0.csv_archiva-1.1.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,archiva-1.1.csv_archiva-1.2.csv,4,186,10,0
autogluon_best_recall,IND-JLMIV+R-2020,archiva-1.2.csv_archiva-1.3.csv,8,350,10,0
autogluon_best_recall,IND-JLMIV+R-2020,archiva-1.3.csv_archiva-2.0.0.csv,0,5,0,0
autogluon_best_recall,IND-JLMIV+R-2020,archiva-2.0.0.csv_archiva-2.1.0.csv,0,33,159,1
autogluon_best_recall,IND-JLMIV+R-2020,archiva-2.1.0.csv_archiva-2.2.0.csv,0,98,239,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.0.0.csv_calcite-1.1.0.csv,68,707,94,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.1.0.csv_calcite-1.10.0.csv,5,384,66,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.10.0.csv_calcite-1.11.0.csv,43,922,123,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.11.0.csv_calcite-1.12.0.csv,25,913,96,1
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.12.0.csv_calcite-1.13.0.csv,22,961,88,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.13.0.csv_calcite-1.14.0.csv,17,902,81,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.14.0.csv_calcite-1.15.0.csv,23,990,74,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.15.0.csv_calcite-1.2.0.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.2.0.csv_calcite-1.3.0.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.3.0.csv_calcite-1.4.0.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.4.0.csv_calcite-1.5.0.csv,50,726,88,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.5.0.csv_calcite-1.6.0.csv,52,680,144,1
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.6.0.csv_calcite-1.7.0.csv,68,682,136,1
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.7.0.csv_calcite-1.8.0.csv,65,821,173,0
autogluon_best_recall,IND-JLMIV+R-2020,calcite-1.8.0.csv_calcite-1.9.0.csv,51,942,131,0
autogluon_best_recall,IND-JLMIV+R-2020,cayenne-3.0.0.csv_cayenne-3.1.0.csv,0,450,29,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-bcel-5.2.csv_commons-bcel-6.0.csv,0,0,5,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-bcel-6.0.csv_commons-bcel-6.1.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-bcel-6.1.csv_commons-bcel-6.2.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-beanutils-1.7.0.csv_commons-beanutils-1.8.0.csv,0,13,2,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-beanutils-1.8.0.csv_commons-beanutils-1.9.0.csv,0,6,3,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-codec-1.10.csv_commons-codec-1.11.csv,0,0,0,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-codec-1.2.csv_commons-codec-1.3.csv,0,8,1,0
autogluon_best_recall,IND-JLMIV+R-2020,commons-codec-1.3.csv_commons-codec-1.4.csv,0,6,0,0
